v_cost,loss,tpr,fpr,p_fake,log10_lambda,loss_aversion
5.931396920792758598e-01,2.873056564480066299e+00,7.563920494727790489e-01,2.658333318866789585e-01,5.231576302088797314e-01,-1.018824540078639984e-01,1.764781605452299118e+00
5.931396920792758598e-01,2.873056564480066299e+00,7.563920494727790489e-01,2.658333318866789585e-01,5.231576302088797314e-01,8.045375235378742218e-01,2.236202469095587730e+00
5.931396920792758598e-01,1.145583147183060646e+00,8.457718789111823288e-01,1.892920420784503510e-01,8.705553821288048999e-01,-1.018824540078639984e-01,2.236202469095587730e+00
6.900556075945496470e-01,2.873056564480066299e+00,8.457718789111823288e-01,1.892920420784503510e-01,8.705553821288048999e-01,-1.018824540078639984e-01,2.236202469095587730e+00
6.900556075945496470e-01,1.145583147183060646e+00,7.563920494727790489e-01,1.892920420784503510e-01,8.705553821288048999e-01,-1.018824540078639984e-01,2.236202469095587730e+00
6.900556075945496470e-01,1.145583147183060646e+00,8.457718789111823288e-01,2.658333318866789585e-01,8.705553821288048999e-01,-1.018824540078639984e-01,2.236202469095587730e+00
6.900556075945496470e-01,1.145583147183060646e+00,8.457718789111823288e-01,1.892920420784503510e-01,5.231576302088797314e-01,-1.018824540078639984e-01,2.236202469095587730e+00
6.900556075945496470e-01,1.145583147183060646e+00,8.457718789111823288e-01,1.892920420784503510e-01,8.705553821288048999e-01,8.045375235378742218e-01,2.236202469095587730e+00
6.900556075945496470e-01,1.145583147183060646e+00,8.457718789111823288e-01,1.892920420784503510e-01,8.705553821288048999e-01,-1.018824540078639984e-01,1.764781605452299118e+00
6.900556075945496470e-01,1.145583147183060646e+00,8.457718789111823288e-01,1.892920420784503510e-01,8.705553821288048999e-01,-1.018824540078639984e-01,2.236202469095587730e+00
2.945241539366543204e-01,1.511977128684520721e+00,8.052690515108406055e-01,1.871074755396694156e-01,2.070882715284824149e-01,-1.918919503688812256e+00,2.803936462849378586e+00
3.799749919958412825e-01,1.511977128684520721e+00,8.052690515108406055e-01,1.871074755396694156e-01,2.070882715284824149e-01,-1.918919503688812256e+00,2.803936462849378586e+00
2.945241539366543204e-01,2.142469538375735283e+00,8.052690515108406055e-01,1.871074755396694156e-01,2.070882715284824149e-01,-1.918919503688812256e+00,2.803936462849378586e+00
2.945241539366543204e-01,1.511977128684520721e+00,7.684528528992086160e-01,1.871074755396694156e-01,2.070882715284824149e-01,-1.918919503688812256e+00,2.803936462849378586e+00
2.945241539366543204e-01,1.511977128684520721e+00,8.052690515108406055e-01,2.348493461031467000e-01,2.070882715284824149e-01,-1.918919503688812256e+00,2.803936462849378586e+00
2.945241539366543204e-01,1.511977128684520721e+00,8.052690515108406055e-01,1.871074755396694156e-01,1.545563320629298465e-01,-1.918919503688812256e+00,2.803936462849378586e+00
2.945241539366543204e-01,1.511977128684520721e+00,8.052690515108406055e-01,1.871074755396694156e-01,2.070882715284824149e-01,5.791078694164752960e-01,2.803936462849378586e+00
2.945241539366543204e-01,1.511977128684520721e+00,8.052690515108406055e-01,1.871074755396694156e-01,2.070882715284824149e-01,-1.918919503688812256e+00,1.320480065420269966e+00
2.945241539366543204e-01,2.142469538375735283e+00,7.684528528992086160e-01,2.348493461031467000e-01,1.545563320629298465e-01,5.791078694164752960e-01,1.320480065420269966e+00
3.799749919958412825e-01,1.511977128684520721e+00,7.684528528992086160e-01,2.348493461031467000e-01,1.545563320629298465e-01,5.791078694164752960e-01,1.320480065420269966e+00
3.799749919958412825e-01,2.142469538375735283e+00,8.052690515108406055e-01,2.348493461031467000e-01,1.545563320629298465e-01,5.791078694164752960e-01,1.320480065420269966e+00
3.799749919958412825e-01,2.142469538375735283e+00,7.684528528992086160e-01,1.871074755396694156e-01,1.545563320629298465e-01,5.791078694164752960e-01,1.320480065420269966e+00
3.799749919958412825e-01,2.142469538375735283e+00,7.684528528992086160e-01,2.348493461031467000e-01,2.070882715284824149e-01,5.791078694164752960e-01,1.320480065420269966e+00
3.799749919958412825e-01,2.142469538375735283e+00,7.684528528992086160e-01,2.348493461031467000e-01,1.545563320629298465e-01,-1.918919503688812256e+00,1.320480065420269966e+00
3.799749919958412825e-01,2.142469538375735283e+00,7.684528528992086160e-01,2.348493461031467000e-01,1.545563320629298465e-01,5.791078694164752960e-01,2.803936462849378586e+00
3.799749919958412825e-01,2.142469538375735283e+00,7.684528528992086160e-01,2.348493461031467000e-01,1.545563320629298465e-01,5.791078694164752960e-01,1.320480065420269966e+00
3.571123041957616762e-01,2.081862047314643860e+00,7.895065418444573435e-01,7.724781597033142377e-02,6.794111848808824794e-01,-1.348507087677717209e+00,1.195820346474647522e+00
8.415484789758920225e-02,2.081862047314643860e+00,7.895065418444573435e-01,7.724781597033142377e-02,6.794111848808824794e-01,-1.348507087677717209e+00,1.195820346474647522e+00
3.571123041957616762e-01,2.792608067393302917e+00,7.895065418444573435e-01,7.724781597033142377e-02,6.794111848808824794e-01,-1.348507087677717209e+00,1.195820346474647522e+00
3.571123041957616762e-01,2.081862047314643860e+00,8.249222987238318261e-01,7.724781597033142377e-02,6.794111848808824794e-01,-1.348507087677717209e+00,1.195820346474647522e+00
3.571123041957616762e-01,2.081862047314643860e+00,7.895065418444573435e-01,2.106378407962620491e-01,6.794111848808824794e-01,-1.348507087677717209e+00,1.195820346474647522e+00
3.571123041957616762e-01,2.081862047314643860e+00,7.895065418444573435e-01,7.724781597033142377e-02,2.287279994226992241e-01,-1.348507087677717209e+00,1.195820346474647522e+00
3.571123041957616762e-01,2.081862047314643860e+00,7.895065418444573435e-01,7.724781597033142377e-02,6.794111848808824794e-01,1.853593457490205765e+00,1.195820346474647522e+00
3.571123041957616762e-01,2.081862047314643860e+00,7.895065418444573435e-01,7.724781597033142377e-02,6.794111848808824794e-01,-1.348507087677717209e+00,2.077105781063437462e+00
3.571123041957616762e-01,2.792608067393302917e+00,8.249222987238318261e-01,2.106378407962620491e-01,2.287279994226992241e-01,1.853593457490205765e+00,2.077105781063437462e+00
8.415484789758920225e-02,2.081862047314643860e+00,8.249222987238318261e-01,2.106378407962620491e-01,2.287279994226992241e-01,1.853593457490205765e+00,2.077105781063437462e+00
8.415484789758920225e-02,2.792608067393302917e+00,7.895065418444573435e-01,2.106378407962620491e-01,2.287279994226992241e-01,1.853593457490205765e+00,2.077105781063437462e+00
8.415484789758920225e-02,2.792608067393302917e+00,8.249222987238318261e-01,7.724781597033142377e-02,2.287279994226992241e-01,1.853593457490205765e+00,2.077105781063437462e+00
8.415484789758920225e-02,2.792608067393302917e+00,8.249222987238318261e-01,2.106378407962620491e-01,6.794111848808824794e-01,1.853593457490205765e+00,2.077105781063437462e+00
8.415484789758920225e-02,2.792608067393302917e+00,8.249222987238318261e-01,2.106378407962620491e-01,2.287279994226992241e-01,-1.348507087677717209e+00,2.077105781063437462e+00
8.415484789758920225e-02,2.792608067393302917e+00,8.249222987238318261e-01,2.106378407962620491e-01,2.287279994226992241e-01,1.853593457490205765e+00,1.195820346474647522e+00
8.415484789758920225e-02,2.792608067393302917e+00,8.249222987238318261e-01,2.106378407962620491e-01,2.287279994226992241e-01,1.853593457490205765e+00,2.077105781063437462e+00
5.305354877933859958e-01,1.282785724848508835e+00,8.383288755454123553e-01,3.993054358568042805e-01,1.385606810450553672e-01,4.999947249889373779e-01,2.234973296523094177e+00
8.892593214102089139e-01,1.282785724848508835e+00,8.383288755454123553e-01,3.993054358568042805e-01,1.385606810450553672e-01,4.999947249889373779e-01,2.234973296523094177e+00
5.305354877933859958e-01,1.796208444982767105e+00,8.383288755454123553e-01,3.993054358568042805e-01,1.385606810450553672e-01,4.999947249889373779e-01,2.234973296523094177e+00
5.305354877933859958e-01,1.282785724848508835e+00,7.407577400933951228e-01,3.993054358568042805e-01,1.385606810450553672e-01,4.999947249889373779e-01,2.234973296523094177e+00
5.305354877933859958e-01,1.282785724848508835e+00,8.383288755454123553e-01,1.647531892545521515e-01,1.385606810450553672e-01,4.999947249889373779e-01,2.234973296523094177e+00
5.305354877933859958e-01,1.282785724848508835e+00,8.383288755454123553e-01,3.993054358568042805e-01,7.462598768062889132e-01,4.999947249889373779e-01,2.234973296523094177e+00
5.305354877933859958e-01,1.282785724848508835e+00,8.383288755454123553e-01,3.993054358568042805e-01,1.385606810450553672e-01,-1.331322189420461655e+00,2.234973296523094177e+00
5.305354877933859958e-01,1.282785724848508835e+00,8.383288755454123553e-01,3.993054358568042805e-01,1.385606810450553672e-01,4.999947249889373779e-01,1.491211699321866035e+00
5.305354877933859958e-01,1.796208444982767105e+00,7.407577400933951228e-01,1.647531892545521515e-01,7.462598768062889132e-01,-1.331322189420461655e+00,1.491211699321866035e+00
8.892593214102089139e-01,1.282785724848508835e+00,7.407577400933951228e-01,1.647531892545521515e-01,7.462598768062889132e-01,-1.331322189420461655e+00,1.491211699321866035e+00
8.892593214102089139e-01,1.796208444982767105e+00,8.383288755454123553e-01,1.647531892545521515e-01,7.462598768062889132e-01,-1.331322189420461655e+00,1.491211699321866035e+00
8.892593214102089139e-01,1.796208444982767105e+00,7.407577400933951228e-01,3.993054358568042805e-01,7.462598768062889132e-01,-1.331322189420461655e+00,1.491211699321866035e+00
8.892593214102089139e-01,1.796208444982767105e+00,7.407577400933951228e-01,1.647531892545521515e-01,1.385606810450553672e-01,-1.331322189420461655e+00,1.491211699321866035e+00
8.892593214102089139e-01,1.796208444982767105e+00,7.407577400933951228e-01,1.647531892545521515e-01,7.462598768062889132e-01,4.999947249889373779e-01,1.491211699321866035e+00
8.892593214102089139e-01,1.796208444982767105e+00,7.407577400933951228e-01,1.647531892545521515e-01,7.462598768062889132e-01,-1.331322189420461655e+00,2.234973296523094177e+00
8.892593214102089139e-01,1.796208444982767105e+00,7.407577400933951228e-01,1.647531892545521515e-01,7.462598768062889132e-01,-1.331322189420461655e+00,1.491211699321866035e+00
9.553493470791727393e-01,2.675544060766696930e+00,6.904605878703296007e-01,1.772194061707705326e-01,3.396721187047659907e-01,1.899441629648208618e+00,1.960381006821990013e+00
7.377924636844546136e-01,2.675544060766696930e+00,6.904605878703296007e-01,1.772194061707705326e-01,3.396721187047659907e-01,1.899441629648208618e+00,1.960381006821990013e+00
9.553493470791727393e-01,1.040127784013748169e+00,6.904605878703296007e-01,1.772194061707705326e-01,3.396721187047659907e-01,1.899441629648208618e+00,1.960381006821990013e+00
9.553493470791727393e-01,2.675544060766696930e+00,6.318447879888117180e-01,1.772194061707705326e-01,3.396721187047659907e-01,1.899441629648208618e+00,1.960381006821990013e+00
9.553493470791727393e-01,2.675544060766696930e+00,6.904605878703296007e-01,9.703097675926983245e-02,3.396721187047659907e-01,1.899441629648208618e+00,1.960381006821990013e+00
9.553493470791727393e-01,2.675544060766696930e+00,6.904605878703296007e-01,1.772194061707705326e-01,6.222993215546012147e-01,1.899441629648208618e+00,1.960381006821990013e+00
9.553493470791727393e-01,2.675544060766696930e+00,6.904605878703296007e-01,1.772194061707705326e-01,3.396721187047659907e-01,9.482339508831501007e-01,1.960381006821990013e+00
9.553493470791727393e-01,2.675544060766696930e+00,6.904605878703296007e-01,1.772194061707705326e-01,3.396721187047659907e-01,1.899441629648208618e+00,2.709588432684540749e+00
9.553493470791727393e-01,1.040127784013748169e+00,6.318447879888117180e-01,9.703097675926983245e-02,6.222993215546012147e-01,9.482339508831501007e-01,2.709588432684540749e+00
7.377924636844546136e-01,2.675544060766696930e+00,6.318447879888117180e-01,9.703097675926983245e-02,6.222993215546012147e-01,9.482339508831501007e-01,2.709588432684540749e+00
7.377924636844546136e-01,1.040127784013748169e+00,6.904605878703296007e-01,9.703097675926983245e-02,6.222993215546012147e-01,9.482339508831501007e-01,2.709588432684540749e+00
7.377924636844546136e-01,1.040127784013748169e+00,6.318447879888117180e-01,1.772194061707705326e-01,6.222993215546012147e-01,9.482339508831501007e-01,2.709588432684540749e+00
7.377924636844546136e-01,1.040127784013748169e+00,6.318447879888117180e-01,9.703097675926983245e-02,3.396721187047659907e-01,9.482339508831501007e-01,2.709588432684540749e+00
7.377924636844546136e-01,1.040127784013748169e+00,6.318447879888117180e-01,9.703097675926983245e-02,6.222993215546012147e-01,1.899441629648208618e+00,2.709588432684540749e+00
7.377924636844546136e-01,1.040127784013748169e+00,6.318447879888117180e-01,9.703097675926983245e-02,6.222993215546012147e-01,9.482339508831501007e-01,1.960381006821990013e+00
7.377924636844546136e-01,1.040127784013748169e+00,6.318447879888117180e-01,9.703097675926983245e-02,6.222993215546012147e-01,9.482339508831501007e-01,2.709588432684540749e+00
1.769603728968650314e-01,1.938968230038881302e+00,9.343279545195399827e-01,3.000992837361991517e-01,9.231641517952083875e-01,-7.521006874740123749e-01,2.983855849131941795e+00
3.049288920592516661e-01,1.938968230038881302e+00,9.343279545195399827e-01,3.000992837361991517e-01,9.231641517952083875e-01,-7.521006874740123749e-01,2.983855849131941795e+00
1.769603728968650314e-01,2.044828254729509354e+00,9.343279545195399827e-01,3.000992837361991517e-01,9.231641517952083875e-01,-7.521006874740123749e-01,2.983855849131941795e+00
1.769603728968650314e-01,1.938968230038881302e+00,9.338590480014681283e-01,3.000992837361991517e-01,9.231641517952083875e-01,-7.521006874740123749e-01,2.983855849131941795e+00
1.769603728968650314e-01,1.938968230038881302e+00,9.343279545195399827e-01,3.497698763478547801e-01,9.231641517952083875e-01,-7.521006874740123749e-01,2.983855849131941795e+00
1.769603728968650314e-01,1.938968230038881302e+00,9.343279545195399827e-01,3.000992837361991517e-01,3.526061320677399413e-01,-7.521006874740123749e-01,2.983855849131941795e+00
1.769603728968650314e-01,1.938968230038881302e+00,9.343279545195399827e-01,3.000992837361991517e-01,9.231641517952083875e-01,-4.879748784005641937e-01,2.983855849131941795e+00
1.769603728968650314e-01,1.938968230038881302e+00,9.343279545195399827e-01,3.000992837361991517e-01,9.231641517952083875e-01,-7.521006874740123749e-01,1.858805594965815544e+00
1.769603728968650314e-01,2.044828254729509354e+00,9.338590480014681283e-01,3.497698763478547801e-01,3.526061320677399413e-01,-4.879748784005641937e-01,1.858805594965815544e+00
3.049288920592516661e-01,1.938968230038881302e+00,9.338590480014681283e-01,3.497698763478547801e-01,3.526061320677399413e-01,-4.879748784005641937e-01,1.858805594965815544e+00
3.049288920592516661e-01,2.044828254729509354e+00,9.343279545195399827e-01,3.497698763478547801e-01,3.526061320677399413e-01,-4.879748784005641937e-01,1.858805594965815544e+00
3.049288920592516661e-01,2.044828254729509354e+00,9.338590480014681283e-01,3.000992837361991517e-01,3.526061320677399413e-01,-4.879748784005641937e-01,1.858805594965815544e+00
3.049288920592516661e-01,2.044828254729509354e+00,9.338590480014681283e-01,3.497698763478547801e-01,9.231641517952083875e-01,-4.879748784005641937e-01,1.858805594965815544e+00
3.049288920592516661e-01,2.044828254729509354e+00,9.338590480014681283e-01,3.497698763478547801e-01,3.526061320677399413e-01,-7.521006874740123749e-01,1.858805594965815544e+00
3.049288920592516661e-01,2.044828254729509354e+00,9.338590480014681283e-01,3.497698763478547801e-01,3.526061320677399413e-01,-4.879748784005641937e-01,2.983855849131941795e+00
3.049288920592516661e-01,2.044828254729509354e+00,9.338590480014681283e-01,3.497698763478547801e-01,3.526061320677399413e-01,-4.879748784005641937e-01,1.858805594965815544e+00
1.078031402174383369e-01,2.995003074407577515e+00,8.531782610435039160e-01,2.294090594723820764e-01,8.280391246080398560e-01,-1.601035948842763901e+00,1.576992724090814590e+00
6.057478416897356110e-01,2.995003074407577515e+00,8.531782610435039160e-01,2.294090594723820764e-01,8.280391246080398560e-01,-1.601035948842763901e+00,1.576992724090814590e+00
